1	0.2125
101	0.1875
201	0.15
301	0.19375
401	0.21875
500	0.19375
1000	0.2125
1500	0.24375
2000	0.225
2500	0.2125
3000	0.2125
3500	0.23125
4000	0.2375
4500	0.2125
5000	0.2125
5500	0.23125
6000	0.225
6500	0.225
7000	0.23125
7500	0.225
8000	0.23125
8500	0.225
9000	0.23125
9500	0.225
10000	0.21875
10500	0.225
11000	0.225
11500	0.2375
12000	0.2375
12500	0.24375
13000	0.225
13500	0.24375
14000	0.2625
14500	0.25625
15000	0.25
15500	0.25
16000	0.25
16500	0.23125
17000	0.24375
17500	0.25
18000	0.2375
18500	0.2375
19000	0.2375
19500	0.2375
20000	0.24375
20500	0.25625
21000	0.2625
21500	0.25
22000	0.25
22500	0.25
23000	0.25
23500	0.25625
24000	0.25625
24500	0.25625
25000	0.25625
25500	0.25
26000	0.25
26500	0.25625
27000	0.25625
27500	0.25625
28000	0.2625
28500	0.2625
29000	0.2625
29500	0.2625
30000	0.25625
30500	0.2625
31000	0.2625
31500	0.2625
32000	0.2625
32500	0.26875
33000	0.26875
33500	0.275
34000	0.275
34500	0.275
35000	0.28125
35500	0.28125
36000	0.28125
36500	0.26875
37000	0.26875
37500	0.26875
38000	0.26875
38500	0.26875
39000	0.2625
39500	0.2625
40000	0.25625
40500	0.25625
41000	0.25
41500	0.25625
42000	0.25
42500	0.25625
43000	0.25
43500	0.25
44000	0.25
44500	0.25
45000	0.25625
45500	0.25625
46000	0.25625
