1	0.867505141592	0.949504950495
1001	0.771365290302	0.565088247955
2001	0.784116437273	0.53512699096
3001	0.745467489321	0.64192854068
4001	0.717433950324	0.427981058975
5000	0.730707166588	0.596900559621
10000	0.737810473026	0.697287989669
15000	0.739139376681	0.681317262161
20000	0.703622844487	0.712526904864
25000	0.72964720772	0.716530348687
30000	0.741069451036	0.721868273784
35000	0.737399145705	0.591132156694
40000	0.736639772188	0.722513990529
