1	0.508943089431
101	0.474796747967
201	0.492682926829
301	0.49756097561
401	0.487804878049
500	0.487804878049
1000	0.478048780488
1500	0.469918699187
2000	0.50243902439
2500	0.508943089431
3000	0.526829268293
3500	0.523577235772
4000	0.505691056911
4500	0.523577235772
5000	0.50406504065
5500	0.526829268293
6000	0.521951219512
6500	0.521951219512
7000	0.486178861789
7500	0.518699186992
8000	0.50243902439
8500	0.525203252033
9000	0.530081300813
9500	0.513821138211
10000	0.520325203252
10500	0.528455284553
11000	0.521951219512
11500	0.531707317073
