1	1.4250513347
101	1.4250513347
201	1.4250513347
301	1.4250513347
401	1.4250513347
500	1.4250513347
1000	1.35376532399
1500	1.53401360544
2000	1.62099644128
2500	1.66853146853
3000	1.64179104478
3500	1.61415929204
4000	1.5600676819
4500	1.5601217656
5000	1.50998463902
5500	1.55658914729
6000	1.59379615953
6500	1.58610271903
7000	1.57251908397
7500	1.56542056075
8000	1.57443609023
8500	1.60754189944
9000	1.59946595461
9500	1.57863849765
10000	1.59275521405
10500	1.58547486034
11000	1.56263982103
11500	1.56283566058
12000	1.54545454545
12500	1.53567625133
13000	1.5382231405
13500	1.54592363261
14000	1.54610655738
14500	1.54249737671
15000	1.52959830867
15500	1.51195652174
16000	1.5076754386
16500	1.5021691974
17000	1.49275362319
17500	1.50108225108
18000	1.62024048096
18500	1.65758754864
19000	1.7607879925
19500	1.78532608696
20000	1.787028922
20500	1.77806788512
21000	1.79500430663
21500	1.78583765112
22000	1.78806228374
22500	1.79047619048
23000	1.78782608696
23500	1.68882978723
24000	1.61443661972
24500	1.61383537653
25000	1.59982253771
25500	1.57385854969
26000	1.57843137255
26500	1.58024691358
27000	1.58149779736
27500	1.58201058201
28000	1.58208955224
28500	1.58297506449
29000	1.59281437126
29500	1.59169550173
30000	1.60499139415
30500	1.61011139674
31000	1.60443307758
31500	1.60135708227
32000	1.59830508475
32500	1.5700525394
33000	1.57130509939
33500	1.55207451312
34000	1.56584536958
34500	1.55743243243
35000	1.55128205128
35500	1.56544054748
36000	1.57772020725
36500	1.56506238859
37000	1.57504520796
37500	1.58425925926
38000	1.57358490566
38500	1.57914691943
39000	1.58457249071
39500	1.59238625812
40000	1.58525345622
40500	1.57860465116
41000	1.57196613358
41500	1.56090651558
42000	1.56928838951
42500	1.58052434457
43000	1.56104380242
43500	1.57007575758
44000	1.53686200378
44500	1.5321528425
45000	1.51579925651
45500	1.52177858439
46000	1.51885098743
