1	0.595136314068
101	0.586041439477
201	0.588418756816
301	0.593304252999
401	0.581679389313
500	0.589094874591
1000	0.604754634678
1500	0.614220283533
2000	0.619367502726
2500	0.626259541985
3000	0.627371864776
3500	0.632737186478
4000	0.64320610687
4500	0.645823336968
5000	0.641548527808
5500	0.648833151581
6000	0.649443838604
6500	0.650730643402
7000	0.653631406761
7500	0.65893129771
8000	0.662050163577
8500	0.663097055616
9000	0.665997818975
9500	0.662050163577
10000	0.662355507088
10500	0.669814612868
11000	0.665408942203
11500	0.665692475463
12000	0.667480916031
12500	0.671494002181
13000	0.671690294438
13500	0.675834242094
14000	0.676619411123
14500	0.673718647764
15000	0.671690294438
15500	0.674591057797
16000	0.67546346783
16500	0.678233369684
17000	0.676117775354
17500	0.680021810251
18000	0.677448200654
18500	0.681090512541
19000	0.679803707743
19500	0.682442748092
20000	0.679803707743
20500	0.680501635769
21000	0.67812431843
21500	0.681832061069
22000	0.680719738277
22500	0.684340239913
23000	0.681832061069
23500	0.680959651036
24000	0.6813304253
24500	0.684034896401
25000	0.683576881134
25500	0.680676117775
26000	0.682529989095
26500	0.684187568157
27000	0.682311886587
27500	0.681679389313
28000	0.682748091603
28500	0.680676117775
29000	0.683816793893
29500	0.68427480916
30000	0.684601962923
30500	0.683555070883
31000	0.684100327154
31500	0.684405670665
32000	0.684711014177
32500	0.681984732824
33000	0.683315158124
33500	0.682486368593
34000	0.682071973828
34500	0.680872410033
35000	0.681483097056
35500	0.681744820065
36000	0.680785169029
36500	0.681243184297
