1	0.621958456973
101	0.59762611276
201	0.66350148368
301	0.687240356083
401	0.574480712166
500	0.551928783383
1000	0.550741839763
1500	0.674777448071
2000	0.637388724036
2500	0.644510385757
3000	0.588724035608
3500	0.581602373887
4000	0.647477744807
4500	0.662908011869
5000	0.687833827893
5500	0.700296735905
6000	0.688427299703
6500	0.655192878338
7000	0.637388724036
7500	0.691394658754
8000	0.660534124629
8500	0.697922848665
9000	0.66706231454
9500	0.678931750742
10000	0.693768545994
10500	0.700296735905
11000	0.66824925816
11500	0.680712166172
12000	0.686053412463
12500	0.696735905045
13000	0.704451038576
